# subj	trial	index_traj	path	last_cond	condition	index_old	mean_side	mean_val	mean_last5	mean_last15	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	RT	prop_last_5	prop_last_15	prop_ms	prop_lv	accuracy
16	100	20	5%	same	same_5	44	left	-1.608	-1.595	0.095	6.108	right	36	6.022	-1	0.76	1	0	1	0	1
16	49	10	15%	same	same_15	29	left	-2.085	-2.054	-2.042	4.674	right	21	6.019	-1	1.047	1	1	1	0	1
16	50	15	15%	same	same_15	34	right	1.54	1.495	1.599	5.464	left	29	-3.437	1	0.938	1	1	1	0	1
16	97	24	15%	same	same_15	49	right	1.143	1.227	1.17	6.283	left	39	-3.668	-1	0.935	0	0	0	1	0
16	96	21	15%	same	same_15	45	left	-1.854	-1.756	-1.876	6.381	right	39	10.722	-1	0.816	1	1	1	0	1
16	94	16	15%	same	same_15	39	left	-0.915	-0.924	-0.87	5.459	right	29	9.09	-1	0.798	1	1	1	0	1
16	92	17	15%	same	same_15	40	left	-2.125	-2.208	-2.087	6.532	right	42	2.644	1	0.945	0	0	0	1	0
16	54	1	15%	same	same_15	6	right	0.931	0.863	0.896	2.989	left	8	-5.179	1	1.592	1	1	1	0	1
16	89	5	15%	same	same_15	18	right	1.031	1.055	0.965	3.254	left	9	-4.659	-1	0.719	0	0	0	1	0
16	86	10	15%	same	same_15	29	right	2.085	2.054	2.042	4.674	left	21	-6.019	1	1.093	1	1	1	0	1
16	57	4	15%	same	same_15	17	right	0.985	1.043	1.041	3.711	left	13	-2.576	1	1.26	1	1	1	0	1
16	58	0	15%	same	same_15	1	right	0.775	0.739	0.796	2.342	left	4	-3.749	1	1.626	1	1	1	0	1
16	59	18	15%	same	same_15	41	right	1.528	1.518	1.564	6.039	left	36	-3.812	1	1.979	1	1	1	0	1
16	82	9	15%	same	same_15	27	right	1.171	1.165	1.159	4.454	left	18	-7.711	1	1.036	1	1	1	0	1
16	60	16	15%	same	same_15	39	right	0.915	0.924	0.87	5.459	left	29	-9.09	-1	2.155	0	0	0	1	0
16	79	4	15%	same	same_15	17	left	-0.985	-1.043	-1.041	3.711	right	13	2.576	-1	0.847	1	1	1	0	1
16	78	11	15%	same	same_15	30	right	1.096	1.174	1.041	4.972	left	24	-3.726	1	2.016	1	1	1	0	1
16	62	3	15%	same	same_15	11	left	-0.946	-0.864	-0.966	3.877	right	14	2.704	-1	1.629	1	1	1	0	1
16	76	22	15%	same	same_15	47	right	1.307	1.324	1.304	6.295	left	39	-3.058	-1	1.411	0	0	0	1	0
16	75	7	15%	same	same_15	25	right	0.942	0.973	0.846	4.765	left	21	-7.396	-1	1.89	0	0	0	1	0
16	71	23	15%	same	same_15	48	right	0.888	0.866	0.928	6.245	left	38	-8.275	1	1.522	1	1	1	0	1
16	46	6	15%	same	same_15	21	right	1.729	1.819	1.753	4.728	left	21	-2.728	1	1.588	1	1	1	0	1
16	141	23	5%	same	same_5	48	left	-0.888	-0.867	0.112	6.245	right	38	8.275	1	1.127	0	1	0	1	0
16	108	11	5%	same	same_5	30	left	-1.096	-1.093	0.527	4.972	right	24	3.726	1	1.676	0	1	0	1	0
16	111	13	5%	same	same_5	32	right	0.87	0.823	-0.779	5.412	left	28	-4.576	-1	1.13	0	1	0	1	0
16	139	6	5%	same	same_5	22	left	-1.244	-1.278	0.269	4.911	right	23	3.587	-1	0.715	1	0	1	0	1
16	138	24	5%	same	same_5	49	left	-1.143	-1.175	0.382	6.283	right	39	3.668	-1	0.705	1	0	1	0	1
16	137	14	5%	same	same_5	33	right	0.979	0.946	-0.98	5.336	left	28	-3.279	-1	0.784	0	1	0	1	0
16	32	20	15%	same	same_15	44	right	1.608	1.599	1.642	6.108	left	36	-6.022	1	1.333	1	1	1	0	1
16	33	19	15%	same	same_15	43	left	-1.392	-1.428	-1.447	6.468	right	40	8.888	-1	1.259	1	1	1	0	1
16	68	3	15%	same	same_15	11	right	0.946	0.864	0.966	3.877	left	14	-2.704	-1	1.208	0	0	0	1	0
16	133	19	5%	same	same_5	43	left	-1.392	-1.395	1.036	6.468	right	40	8.888	-1	0.887	1	0	1	0	1
16	132	20	5%	same	same_5	44	right	1.608	1.595	-0.095	6.108	left	36	-6.022	-1	1.284	0	1	0	1	0
16	131	8	5%	same	same_5	26	right	1.733	1.806	-0.163	4.764	left	21	-6.096	1	0.943	1	0	1	0	1
16	130	8	5%	same	same_5	26	left	-1.733	-1.806	0.163	4.764	right	21	6.096	-1	0.742	1	0	1	0	1
16	129	21	5%	same	same_5	45	right	1.854	1.84	-0.117	6.381	left	39	-10.722	1	1.775	1	0	1	0	1
16	34	14	15%	same	same_15	33	left	-0.979	-0.973	-0.996	5.336	right	28	3.279	-1	1.117	1	1	1	0	1
16	37	14	15%	same	same_15	33	right	0.979	0.973	0.996	5.336	left	28	-3.279	-1	1.04	0	0	0	1	0
16	124	12	5%	same	same_5	31	right	1.652	1.56	-0.405	5.732	left	30	-12.73	1	0.672	1	0	1	0	1
16	38	24	15%	same	same_15	49	left	-1.143	-1.227	-1.17	6.283	right	39	3.668	-1	1.516	1	1	1	0	1
16	39	6	15%	same	same_15	21	left	-1.729	-1.819	-1.753	4.728	right	21	2.728	-1	1.023	1	1	1	0	1
16	121	12	5%	same	same_5	31	left	-1.652	-1.56	0.405	5.732	right	30	12.73	1	1.611	0	1	0	1	0
16	120	19	5%	same	same_5	43	right	1.392	1.395	-1.036	6.468	left	40	-8.888	1	1.04	1	0	1	0	1
16	41	23	15%	same	same_15	48	left	-0.888	-0.866	-0.928	6.245	right	38	8.275	-1	1.078	1	1	1	0	1
16	117	1	5%	same	same_5	6	left	-0.931	-1.029	0.275	2.989	right	8	5.179	1	1.566	0	1	0	1	0
16	116	5	5%	same	same_5	18	left	-1.031	-1.043	0.197	3.254	right	9	4.659	-1	0.895	1	0	1	0	1
16	115	13	5%	same	same_5	32	left	-0.87	-0.823	0.779	5.412	right	28	4.576	-1	1.497	1	0	1	0	1
16	42	18	15%	same	same_15	41	left	-1.528	-1.518	-1.564	6.039	right	36	3.812	-1	1.362	1	1	1	0	1
16	113	0	5%	same	same_5	1	left	-0.775	-0.751	0.082	2.342	right	4	3.749	1	1.029	0	1	0	1	0
16	43	17	15%	same	same_15	40	right	2.125	2.208	2.087	6.532	left	42	-2.644	-1	1.04	0	0	0	1	0
16	110	9	5%	same	same_5	27	left	-1.171	-1.15	0.605	4.454	right	18	7.711	-1	0.811	1	0	1	0	1
16	0	20	15%	same	same_15	44	left	-1.608	-1.599	-1.642	6.108	right	36	6.022	-1	0.9	1	1	1	0	1
