# subj	trial	index_traj	path	last_cond	condition	index_old	mean_side	mean_val	mean_last5	mean_last15	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	RT	prop_last_5	prop_last_15	prop_ms	prop_lv	accuracy
21	143	17	15%	same	same_15	40	right	2.125	2.208	2.087	6.532	left	42	-2.644	1	1.015	1	1	1	0	1
21	15	13	5%	same	same_5	32	left	-0.87	-0.823	0.779	5.412	right	28	4.576	1	0.53	0	1	0	1	0
21	171	23	15%	same	same_15	48	right	0.888	0.866	0.928	6.245	left	38	-8.275	1	0.5905	1	1	1	0	1
21	16	5	5%	same	same_5	18	left	-1.031	-1.043	0.197	3.254	right	9	4.659	1	0.613	0	1	0	1	0
21	17	1	5%	same	same_5	6	left	-0.931	-1.029	0.275	2.989	right	8	5.179	1	0.851	0	1	0	1	0
21	167	7	15%	same	same_15	25	left	-0.942	-0.973	-0.846	4.765	right	21	7.396	-1	0.561	1	1	1	0	1
21	142	18	15%	same	same_15	41	left	-1.528	-1.518	-1.564	6.039	right	36	3.812	1	0.561	0	0	0	1	0
21	134	14	15%	same	same_15	33	left	-0.979	-0.973	-0.996	5.336	right	28	3.279	-1	0.574	1	1	1	0	1
21	31	8	5%	same	same_5	26	right	1.733	1.806	-0.163	4.764	left	21	-6.096	-1	0.496	0	1	0	1	0
21	48	2	5%	same	same_5	9	right	1.166	1.125	-0.128	2.524	left	5	-2.767	1	0.908	1	0	1	0	1
21	103	22	15%	same	same_15	47	left	-1.307	-1.324	-1.304	6.295	right	39	3.058	1	0.951	0	0	0	1	0
21	102	15	15%	same	same_15	34	left	-1.54	-1.495	-1.599	5.464	right	29	3.437	-1	0.732	1	1	1	0	1
21	101	2	15%	same	same_15	9	left	-1.166	-1.191	-1.212	2.524	right	5	2.767	1	0.655	0	0	0	1	0
21	100	20	15%	same	same_15	44	left	-1.608	-1.599	-1.642	6.108	right	36	6.022	1	0.544	0	0	0	1	0
21	49	10	5%	same	same_5	29	left	-2.085	-2.034	0.587	4.674	right	21	6.019	1	0.812	0	1	0	1	0
21	50	15	5%	same	same_5	34	right	1.54	1.511	-1.022	5.464	left	29	-3.437	-1	0.362	0	1	0	1	0
21	97	24	5%	same	same_5	49	right	1.143	1.175	-0.382	6.283	left	39	-3.668	1	0.844	1	0	1	0	1
21	96	21	5%	same	same_5	45	left	-1.854	-1.84	0.117	6.381	right	39	10.722	-1	0.875	1	0	1	0	1
21	94	16	5%	same	same_5	39	left	-0.915	-0.965	0.838	5.459	right	29	9.09	1	0.563	0	1	0	1	0
21	92	17	5%	same	same_5	40	left	-2.125	-2.076	0.862	6.532	right	42	2.644	-1	0.692	1	0	1	0	1
21	54	1	5%	same	same_5	6	right	0.931	1.029	-0.275	2.989	left	8	-5.179	1	0.554	1	0	1	0	1
21	89	5	5%	same	same_5	18	right	1.031	1.043	-0.197	3.254	left	9	-4.659	1	0.679	1	0	1	0	1
21	86	10	5%	same	same_5	29	right	2.085	2.034	-0.587	4.674	left	21	-6.019	-1	0.619	0	1	0	1	0
21	57	4	5%	same	same_5	17	right	0.985	0.922	-0.456	3.711	left	13	-2.576	1	0.788	1	0	1	0	1
21	58	0	5%	same	same_5	1	right	0.775	0.751	-0.082	2.342	left	4	-3.749	-1	0.5905	0	1	0	1	0
21	59	18	5%	same	same_5	41	right	1.528	1.438	-0.779	6.039	left	36	-3.812	-1	1.02	0	1	0	1	0
21	82	9	5%	same	same_5	27	right	1.171	1.15	-0.605	4.454	left	18	-7.711	-1	1.038	0	1	0	1	0
21	60	16	5%	same	same_5	39	right	0.915	0.965	-0.838	5.459	left	29	-9.09	1	1.066	1	0	1	0	1
21	79	4	5%	same	same_5	17	left	-0.985	-0.922	0.456	3.711	right	13	2.576	-1	0.52	1	0	1	0	1
21	78	11	5%	same	same_5	30	right	1.096	1.093	-0.527	4.972	left	24	-3.726	-1	0.842	0	1	0	1	0
21	62	3	5%	same	same_5	11	left	-0.946	-1.036	1.056	3.877	right	14	2.704	-1	0.571	1	0	1	0	1
21	76	22	5%	same	same_5	47	right	1.307	1.292	-0.477	6.295	left	39	-3.058	-1	1.021	0	1	0	1	0
21	75	7	5%	same	same_5	25	right	0.942	0.857	-0.556	4.765	left	21	-7.396	1	0.643	1	0	1	0	1
21	71	23	5%	same	same_5	48	right	0.888	0.867	-0.112	6.245	left	38	-8.275	1	0.868	1	0	1	0	1
21	46	6	5%	same	same_5	22	right	1.244	1.278	-0.269	4.911	left	23	-3.587	1	0.603	1	0	1	0	1
21	141	23	15%	same	same_15	48	left	-0.888	-0.866	-0.928	6.245	right	38	8.275	-1	0.678	1	1	1	0	1
21	108	11	15%	same	same_15	30	left	-1.096	-1.174	-1.041	4.972	right	24	3.726	-1	0.571	1	1	1	0	1
21	111	13	15%	same	same_15	32	right	0.87	0.842	0.86	5.412	left	28	-4.576	1	0.484	1	1	1	0	1
21	139	6	15%	same	same_15	21	left	-1.729	-1.819	-1.753	4.728	right	21	2.728	-1	0.7	1	1	1	0	1
21	138	24	15%	same	same_15	49	left	-1.143	-1.227	-1.17	6.283	right	39	3.668	-1	0.632	1	1	1	0	1
21	137	14	15%	same	same_15	33	right	0.979	0.973	0.996	5.336	left	28	-3.279	1	0.563	1	1	1	0	1
21	32	20	5%	same	same_5	44	right	1.608	1.595	-0.095	6.108	left	36	-6.022	1	0.572	1	0	1	0	1
21	33	19	5%	same	same_5	43	left	-1.392	-1.395	1.036	6.468	right	40	8.888	1	1.036	0	1	0	1	0
21	68	3	5%	same	same_5	11	right	0.946	1.036	-1.056	3.877	left	14	-2.704	-1	0.616	0	1	0	1	0
21	133	19	15%	same	same_15	43	left	-1.392	-1.428	-1.447	6.468	right	40	8.888	-1	0.5905	1	1	1	0	1
21	132	20	15%	same	same_15	44	right	1.608	1.599	1.642	6.108	left	36	-6.022	-1	0.966	0	0	0	1	0
21	131	8	15%	same	same_15	26	right	1.733	1.778	1.829	4.764	left	21	-6.096	1	0.821	1	1	1	0	1
21	130	8	15%	same	same_15	26	left	-1.733	-1.778	-1.829	4.764	right	21	6.096	1	0.969	0	0	0	1	0
21	129	21	15%	same	same_15	45	right	1.854	1.756	1.876	6.381	left	39	-10.722	1	0.479	1	1	1	0	1
21	34	14	5%	same	same_5	33	left	-0.979	-0.946	0.98	5.336	right	28	3.279	-1	0.462	1	0	1	0	1
21	37	14	5%	same	same_5	33	right	0.979	0.946	-0.98	5.336	left	28	-3.279	1	0.519	1	0	1	0	1
21	124	12	15%	same	same_15	31	right	1.652	1.559	1.573	5.732	left	30	-12.73	-1	0.613	0	0	0	1	0
21	38	24	5%	same	same_5	49	left	-1.143	-1.175	0.382	6.283	right	39	3.668	-1	0.57	1	0	1	0	1
21	39	6	5%	same	same_5	22	left	-1.244	-1.278	0.269	4.911	right	23	3.587	1	0.527	0	1	0	1	0
21	121	12	15%	same	same_15	31	left	-1.652	-1.559	-1.573	5.732	right	30	12.73	1	0.721	0	0	0	1	0
21	120	19	15%	same	same_15	43	right	1.392	1.428	1.447	6.468	left	40	-8.888	1	0.81	1	1	1	0	1
21	41	23	5%	same	same_5	48	left	-0.888	-0.867	0.112	6.245	right	38	8.275	1	0.507	0	1	0	1	0
21	117	1	15%	same	same_15	6	left	-0.931	-0.863	-0.896	2.989	right	8	5.179	-1	0.533	1	1	1	0	1
21	116	5	15%	same	same_15	18	left	-1.031	-1.055	-0.965	3.254	right	9	4.659	1	0.504	0	0	0	1	0
21	115	13	15%	same	same_15	32	left	-0.87	-0.842	-0.86	5.412	right	28	4.576	-1	0.573	1	1	1	0	1
21	42	18	5%	same	same_5	41	left	-1.528	-1.438	0.779	6.039	right	36	3.812	-1	0.594	1	0	1	0	1
21	113	0	15%	same	same_15	1	left	-0.775	-0.739	-0.796	2.342	right	4	3.749	1	0.522	0	0	0	1	0
21	43	17	5%	same	same_5	40	right	2.125	2.076	-0.862	6.532	left	42	-2.644	1	0.525	1	0	1	0	1
21	110	9	15%	same	same_15	27	left	-1.171	-1.165	-1.159	4.454	right	18	7.711	1	0.441	0	0	0	1	0
21	0	20	5%	same	same_5	44	left	-1.608	-1.595	0.095	6.108	right	36	6.022	-1	0.5905	1	0	1	0	1
