;num_trial;path_seed;noise_lvl;slope;sd;mean;min;max;response;RT;prop_left;acc
73;33;928864415;3.0;1.0;2.98;0.98;-6.95;8.69;1;0.4925;0;1
74;34;347338382;3.0;1.0;2.99;0.99;-6.71;8.74;1;0.515;0;1
75;35;347338382;3.0;0.5;2.99;0.49;-7.21;8.24;1;0.577;0;1
76;36;409060100;3.0;0.5;3.01;0.55;-5.66;6.66;1;0.562;0;1
77;37;409060100;3.0;0.0;3.01;0.05;-6.16;6.16;1;0.435;0;0
78;38;658159113;3.0;1.0;2.99;1.04;-5.87;8.56;1;0.547;0;1
79;39;658159113;3.0;1.0;2.99;1.04;-5.87;8.56;1;0.487;0;1
80;0;678891659;4.5;6.0;4.51;5.94;-5.44;17.66;1;0.502;0;1
81;1;678891659;4.5;4.0;4.51;3.94;-7.44;15.66;1;0.545;0;1
82;2;101637981;4.5;2.0;4.48;2.06;-8.95;12.03;1;0.587;0;1
83;3;101637981;4.5;0.0;4.48;0.06;-10.95;10.03;1;0.634;0;0
84;4;347338382;4.5;-1.0;4.48;-1.02;-12.57;10.62;1;0.559;0;0
85;5;347338382;4.5;-1.5;4.48;-1.52;-13.07;10.12;1;0.463;0;0
86;6;538339265;4.5;-2.0;4.52;-1.92;-12.56;9.3;-1;0.513;1;1
87;7;538339265;4.5;-2.0;4.52;-1.92;-12.56;9.3;-1;0.485;1;1
88;8;731673578;4.5;-1.5;4.47;-1.52;-11.84;9.04;-1;0.725;1;1
89;9;731673578;4.5;-1.5;4.47;-1.52;-11.84;9.04;-1;0.667;1;1
90;10;447369645;4.5;-1.0;4.49;-0.96;-12.73;8.67;-1;0.545;1;1
91;11;447369645;4.5;-1.0;4.49;-0.96;-12.73;8.67;1;0.503;0;0
92;12;164302326;4.5;-1.5;4.46;-1.5;-12.8;11.62;-1;0.611;1;1
93;13;164302326;4.5;-1.5;4.46;-1.5;-12.8;11.62;-1;0.555;1;1
94;14;610624057;4.5;-1.0;4.49;-0.95;-11.66;8.56;1;0.555;0;0
95;15;610624057;4.5;-1.5;4.49;-1.45;-12.16;8.06;1;0.55;0;0
96;16;973130780;4.5;-2.0;4.61;-2.15;-12.89;9.55;-1;0.575;1;1
97;17;973130780;4.5;-2.0;4.61;-2.15;-12.89;9.55;-1;0.646;1;1
98;18;570542700;4.5;-1.5;4.5;-1.44;-12.54;7.21;1;0.697;0;0
99;19;570542700;4.5;-2.0;4.5;-1.94;-13.04;6.71;1;0.721;0;0
100;20;956002509;4.5;-6.0;4.47;-6.01;-16.36;3.06;-1;0.466;1;1
101;21;956002509;4.5;-4.0;4.47;-4.01;-14.36;5.06;-1;0.414;1;1
102;22;575387501;4.5;-2.0;4.63;-2.15;-15.18;5.59;-1;0.522;1;1
103;23;575387501;4.5;0.0;4.63;-0.15;-13.18;7.59;-1;0.716;1;0
104;24;675929460;4.5;1.0;4.51;1.06;-10.29;12.92;1;0.506;0;1
105;25;675929460;4.5;1.0;4.51;1.06;-10.29;12.92;1;0.542;0;1
106;26;953722694;4.5;0.5;4.6;0.63;-8.47;12.75;-1;0.526;1;0
107;27;953722694;4.5;1.0;4.6;1.13;-7.97;13.25;1;0.474;0;1
108;28;242808426;4.5;1.0;4.46;0.99;-10.94;16.07;1;0.83;0;1
109;29;242808426;4.5;0.5;4.46;0.49;-11.44;15.57;1;0.561;0;1
110;30;893241675;4.5;0.5;4.46;0.51;-14.06;7.8;1;0.533;0;1
111;31;893241675;4.5;0.0;4.46;0.01;-14.56;7.3;1;0.445;0;0
112;32;764797806;4.5;1.0;4.48;0.97;-9.54;10.75;1;0.545;0;1
113;33;764797806;4.5;1.0;4.48;0.97;-9.54;10.75;1;0.32;0;1
114;34;164302326;4.5;0.5;4.46;0.5;-10.8;13.62;1;0.403;0;1
115;35;164302326;4.5;0.5;4.46;0.5;-10.8;13.62;1;0.389;0;1
116;36;851986172;4.5;0.0;4.48;-0.03;-10.19;12.03;-1;0.411;1;0
117;37;851986172;4.5;1.0;4.48;0.97;-9.19;13.03;1;0.548;0;1
118;38;851986172;4.5;1.0;4.48;0.97;-9.19;13.03;1;0.494;0;1
119;39;851986172;4.5;0.5;4.48;0.47;-9.69;12.53;1;0.462;0;1
120;0;372553040;6.0;6.0;6.07;5.87;-9.69;18.29;1;0.387;0;1
121;1;372553040;6.0;4.0;6.07;3.87;-11.69;16.29;1;0.397;0;1
122;2;733117513;6.0;2.0;5.98;1.94;-15.1;15.46;1;0.69;0;1
123;3;733117513;6.0;0.0;5.98;-0.06;-17.1;13.46;1;0.621;0;0
124;4;575387501;6.0;-1.0;6.17;-1.2;-18.57;9.12;-1;0.73;1;1
125;5;575387501;6.0;-1.0;6.17;-1.2;-18.57;9.12;-1;0.762;1;1
126;6;16647301;6.0;-0.5;6.01;-0.59;-14.1;13.4;-1;0.489;1;1
127;7;16647301;6.0;-0.5;6.01;-0.59;-14.1;13.4;-1;0.482;1;1
128;8;610624057;6.0;0.0;5.99;0.07;-14.22;12.74;1;0.484;0;0
129;9;610624057;6.0;-1.0;5.99;-0.93;-15.22;11.74;-1;0.432;1;1
130;10;731673578;6.0;-1.0;5.96;-1.02;-14.79;13.06;-1;0.711;1;1
131;11;731673578;6.0;-0.5;5.96;-0.52;-14.29;13.56;1;0.631;0;0
132;12;538339265;6.0;-1.0;6.03;-0.89;-15.08;14.07;-1;0.403;1;1
133;13;538339265;6.0;-1.0;6.03;-0.89;-15.08;14.07;-1;0.429;1;1
134;14;638354634;6.0;-0.5;5.96;-0.45;-14.99;16.23;-1;0.533;1;1
135;15;638354634;6.0;-0.5;5.96;-0.45;-14.99;16.23;1;0.685;0;0
136;16;956002509;6.0;-1.0;5.96;-1.02;-14.82;11.07;-1;0.49;1;1
137;17;956002509;6.0;-1.0;5.96;-1.02;-14.82;11.07;-1;0.454;1;1
138;18;728976698;6.0;-0.5;6.02;-0.39;-15.24;12.29;-1;0.407;1;1
139;19;728976698;6.0;-0.5;6.02;-0.39;-15.24;12.29;-1;0.642;1;1
140;20;372553040;6.0;-6.0;6.07;-6.13;-21.69;6.29;-1;0.396;1;1
141;21;372553040;6.0;-4.0;6.07;-4.13;-19.69;8.29;-1;0.604;1;1
142;22;733117513;6.0;-2.0;5.98;-2.06;-19.1;11.46;-1;0.508;1;1
143;23;733117513;6.0;0.0;5.98;-0.06;-17.1;13.46;1;0.706;0;0
144;24;575387501;6.0;-1.0;6.17;-1.2;-18.57;9.12;-1;0.653;1;1
145;25;575387501;6.0;-1.0;6.17;-1.2;-18.57;9.12;-1;0.593;1;1
146;26;16647301;6.0;-0.5;6.01;-0.59;-14.1;13.4;-1;0.642;1;1
147;27;16647301;6.0;-0.5;6.01;-0.59;-14.1;13.4;-1;1.196;1;1
148;28;610624057;6.0;0.0;5.99;0.07;-14.22;12.74;1;0.754;0;0
149;29;610624057;6.0;-1.0;5.99;-0.93;-15.22;11.74;1;1.038;0;0
150;30;731673578;6.0;-1.5;5.96;-1.52;-15.29;12.56;-1;0.49;1;1
151;31;731673578;6.0;-1.5;5.96;-1.52;-15.29;12.56;-1;1.044;1;1
152;32;538339265;6.0;-1.0;6.03;-0.89;-15.08;14.07;-1;0.909;1;1
153;33;538339265;6.0;-1.0;6.03;-0.89;-15.08;14.07;1;1.399;0;0
154;34;638354634;6.0;-1.5;5.96;-1.45;-15.99;15.23;-1;0.642;1;1
155;35;638354634;6.0;-1.5;5.96;-1.45;-15.99;15.23;-1;0.778;1;1
156;36;956002509;6.0;-1.0;5.96;-1.02;-14.82;11.07;-1;0.642;1;1
157;37;956002509;6.0;-1.0;5.96;-1.02;-14.82;11.07;-1;0.521;1;1
158;38;728976698;6.0;-0.5;6.02;-0.39;-15.24;12.29;-1;0.918;1;1
159;39;728976698;6.0;-0.5;6.02;-0.39;-15.24;12.29;-1;1.172;1;1
