;num_trial;path_seed;noise_lvl;slope;sd;mean;min;max;response;RT;prop_left;acc
36;36;206088160;1.5;-0.5;1.48;-0.51;-4.04;2.73;1;0.245;0;0
37;37;206088160;1.5;-1.0;1.48;-1.01;-4.54;2.23;-1;0.074;1;1
38;38;427832034;1.5;-1.0;1.49;-1.01;-3.92;2.54;-1;0.1725;1;1
39;39;427832034;1.5;-0.5;1.49;-0.51;-3.42;3.04;-1;0.059;1;1
40;0;564542017;3.0;6.0;3.0;5.96;-0.74;13.03;1;0.107;0;1
41;1;564542017;3.0;4.0;3.0;3.96;-2.74;11.03;1;0.1975;0;1
42;2;708828609;3.0;2.0;2.98;1.99;-4.33;8.74;1;0.305;0;1
43;3;708828609;3.0;0.0;2.98;-0.01;-6.33;6.74;1;0.327;0;0
44;4;348283459;3.0;1.0;2.98;1.01;-7.26;8.74;1;0.169;0;1
45;5;348283459;3.0;1.0;2.98;1.01;-7.26;8.74;1;0.313;0;1
46;6;267566244;3.0;0.5;2.98;0.5;-6.18;7.06;1;0.2;0;1
47;7;267566244;3.0;0.5;2.98;0.5;-6.18;7.06;-1;0.187;1;0
48;8;16647301;3.0;1.0;3.0;0.96;-5.8;7.95;1;0.206;0;1
49;9;16647301;3.0;1.0;3.0;0.96;-5.8;7.95;1;0.261;0;1
50;10;182719943;3.0;0.5;3.03;0.43;-5.89;7.16;1;0.442;0;1
51;11;182719943;3.0;0.5;3.03;0.43;-5.89;7.16;-1;0.139;1;0
52;12;663561545;3.0;1.0;2.97;1.0;-6.28;8.5;-1;0.176;1;0
53;13;663561545;3.0;1.5;2.97;1.5;-5.78;9.0;-1;0.266;1;0
54;14;736200266;3.0;2.0;2.98;1.99;-5.45;8.58;1;0.192;0;1
55;15;736200266;3.0;2.0;2.98;1.99;-5.45;8.58;1;0.263;0;1
56;16;939097707;3.0;1.5;3.0;1.47;-5.84;8.86;1;0.229;0;1
57;17;939097707;3.0;1.5;3.0;1.47;-5.84;8.86;1;0.181;0;1
58;18;347338382;3.0;1.0;2.99;0.99;-6.71;8.74;1;0.22;0;1
59;19;347338382;3.0;1.0;2.99;0.99;-6.71;8.74;1;0.261;0;1
60;20;714756784;3.0;-6.0;3.0;-6.05;-13.51;1.39;-1;0.09;1;1
61;21;714756784;3.0;-4.0;3.0;-4.05;-11.51;3.39;-1;0.271;1;1
62;22;550250207;3.0;-2.0;3.0;-2.03;-8.74;4.33;-1;0.269;1;1
63;23;550250207;3.0;0.0;3.0;-0.03;-6.74;6.33;-1;0.148;1;0
64;24;893629044;3.0;-1.0;3.0;-1.04;-8.05;6.4;-1;0.206;1;1
65;25;893629044;3.0;-1.0;3.0;-1.04;-8.05;6.4;-1;0.023;1;1
66;26;994409911;3.0;-0.5;2.99;-0.48;-7.62;5.64;-1;0.067;1;1
67;27;994409911;3.0;-0.5;2.99;-0.48;-7.62;5.64;1;0.22;0;0
68;28;935484024;3.0;-1.0;2.97;-1.0;-8.88;6.72;-1;0.028;1;1
69;29;935484024;3.0;-1.0;2.97;-1.0;-8.88;6.72;1;0.058;0;0
70;30;798330489;3.0;-1.5;2.99;-1.47;-8.92;5.51;-1;0.1975;1;1
71;31;798330489;3.0;-1.5;2.99;-1.47;-8.92;5.51;1;0.079;0;0
72;32;928864415;3.0;-2.0;2.98;-2.02;-9.95;5.69;-1;0.195;1;1
73;33;928864415;3.0;-2.0;2.98;-2.02;-9.95;5.69;1;0.175;0;0
74;34;347338382;3.0;-2.5;2.99;-2.51;-10.21;5.24;-1;0.12;1;1
75;35;347338382;3.0;-2.5;2.99;-2.51;-10.21;5.24;-1;0.112;1;1
76;36;409060100;3.0;-2.0;3.01;-1.95;-8.16;4.16;1;0.314;0;0
77;37;409060100;3.0;-2.5;3.01;-2.45;-8.66;3.66;-1;0.063;1;1
78;38;658159113;3.0;-2.5;2.99;-2.46;-9.37;5.06;-1;0.222;1;1
79;39;658159113;3.0;-2.0;2.99;-1.96;-8.87;5.56;1;0.152;0;0
80;0;678891659;4.5;6.0;4.51;5.94;-5.44;17.66;1;0.127;0;1
81;1;678891659;4.5;4.0;4.51;3.94;-7.44;15.66;1;0.103;0;1
82;2;101637981;4.5;2.0;4.48;2.06;-8.95;12.03;1;0.218;0;1
83;3;101637981;4.5;0.0;4.48;0.06;-10.95;10.03;1;0.24;0;0
84;4;347338382;4.5;1.0;4.48;0.98;-10.57;12.62;1;0.073;0;1
85;5;347338382;4.5;1.0;4.48;0.98;-10.57;12.62;1;0.091;0;1
86;6;538339265;4.5;0.5;4.52;0.58;-10.06;11.8;-1;0.213;1;0
87;7;538339265;4.5;1.0;4.52;1.08;-9.56;12.3;-1;0.251;1;0
88;8;731673578;4.5;1.5;4.47;1.48;-8.84;12.04;1;0.107;0;1
89;9;731673578;4.5;1.5;4.47;1.48;-8.84;12.04;1;0.271;0;1
90;10;447369645;4.5;1.0;4.49;1.04;-10.73;10.67;-1;0.212;1;0
91;11;447369645;4.5;1.5;4.49;1.54;-10.23;11.17;1;0.235;0;1
92;12;164302326;4.5;1.5;4.46;1.5;-9.8;14.62;1;0.23;0;1
93;13;164302326;4.5;1.0;4.46;1.0;-10.3;14.12;1;0.164;0;1
94;14;610624057;4.5;1.0;4.49;1.05;-9.66;10.56;1;0.2215;0;1
95;15;610624057;4.5;0.5;4.49;0.55;-10.16;10.06;1;0.218;0;1
96;16;973130780;4.5;0.5;4.61;0.35;-10.39;12.05;-1;0.178;1;0
97;17;973130780;4.5;1.0;4.61;0.85;-9.89;12.55;1;0.26;0;1
98;18;570542700;4.5;1.0;4.5;1.06;-10.04;9.71;1;0.21975;0;1
99;19;570542700;4.5;0.5;4.5;0.56;-10.54;9.21;-1;0.235;1;0
100;20;956002509;4.5;-6.0;4.47;-6.01;-16.36;3.06;-1;0.203;1;1
101;21;956002509;4.5;-4.0;4.47;-4.01;-14.36;5.06;-1;0.2215;1;1
102;22;575387501;4.5;-2.0;4.63;-2.15;-15.18;5.59;-1;0.294;1;1
103;23;575387501;4.5;0.0;4.63;-0.15;-13.18;7.59;1;0.168;0;0
104;24;675929460;4.5;-1.0;4.51;-0.94;-12.29;10.92;-1;0.238;1;1
105;25;675929460;4.5;-1.0;4.51;-0.94;-12.29;10.92;-1;0.058;1;1
106;26;953722694;4.5;-0.5;4.6;-0.37;-9.47;11.75;1;0.299;0;0
107;27;953722694;4.5;-1.0;4.6;-0.87;-9.97;11.25;1;0.225;0;0
108;28;242808426;4.5;-1.5;4.46;-1.51;-13.44;13.57;-1;0.243;1;1
109;29;242808426;4.5;-1.5;4.46;-1.51;-13.44;13.57;1;0.171;0;0
110;30;893241675;4.5;-2.0;4.46;-1.99;-16.56;5.3;-1;0.2215;1;1
111;31;893241675;4.5;-2.0;4.46;-1.99;-16.56;5.3;-1;0.2215;1;1
112;32;764797806;4.5;-1.5;4.48;-1.53;-12.04;8.25;-1;0.269;1;1
113;33;764797806;4.5;-1.5;4.48;-1.53;-12.04;8.25;-1;0.2;1;1
114;34;164302326;4.5;-1.0;4.46;-1.0;-12.3;12.12;-1;0.201;1;1
115;35;164302326;4.5;-1.0;4.46;-1.0;-12.3;12.12;1;0.241;0;0
116;36;851986172;4.5;-1.5;4.48;-1.53;-11.69;10.53;1;0.307;0;0
117;37;851986172;4.5;-2.0;4.48;-2.03;-12.19;10.03;1;0.229;0;0
118;38;851986172;4.5;-2.5;4.48;-2.53;-12.69;9.53;1;0.217;0;0
119;39;851986172;4.5;-3.0;4.48;-3.03;-13.19;9.03;-1;0.098;1;1
120;0;372553040;6.0;6.0;6.07;5.87;-9.69;18.29;1;0.071;0;1
121;1;372553040;6.0;4.0;6.07;3.87;-11.69;16.29;1;0.148;0;1
122;2;733117513;6.0;2.0;5.98;1.94;-15.1;15.46;1;0.283;0;1
123;3;733117513;6.0;0.0;5.98;-0.06;-17.1;13.46;1;0.033;0;0
124;4;575387501;6.0;-1.0;6.17;-1.2;-18.57;9.12;-1;0.107;1;1
125;5;575387501;6.0;-1.0;6.17;-1.2;-18.57;9.12;-1;0.19;1;1
126;6;16647301;6.0;-0.5;6.01;-0.59;-14.1;13.4;1;0.185;0;0
127;7;16647301;6.0;-1.0;6.01;-1.09;-14.6;12.9;-1;0.11;1;1
128;8;610624057;6.0;-1.0;5.99;-0.93;-15.22;11.74;-1;0.223;1;1
129;9;610624057;6.0;-0.5;5.99;-0.43;-14.72;12.24;-1;0.27;1;1
130;10;731673578;6.0;-0.5;5.96;-0.52;-14.29;13.56;1;0.238;0;0
131;11;731673578;6.0;-1.0;5.96;-1.02;-14.79;13.06;-1;0.2215;1;1
132;12;538339265;6.0;-1.0;6.03;-0.89;-15.08;14.07;1;0.187;0;0
133;13;538339265;6.0;-1.5;6.03;-1.39;-15.58;13.57;1;0.129;0;0
134;14;638354634;6.0;-2.0;5.96;-1.95;-16.49;14.73;1;0.325;0;0
135;15;638354634;6.0;-2.5;5.96;-2.45;-16.99;14.23;1;0.167;0;0
136;16;956002509;6.0;-3.0;5.96;-3.02;-16.82;9.07;-1;0.271;1;1
137;17;956002509;6.0;-3.0;5.96;-3.02;-16.82;9.07;-1;0.221;1;1
138;18;728976698;6.0;-2.5;6.02;-2.39;-17.24;10.29;-1;0.255;1;1
139;19;728976698;6.0;-2.5;6.02;-2.39;-17.24;10.29;-1;0.117;1;1
140;20;372553040;6.0;-6.0;6.07;-6.13;-21.69;6.29;-1;0.151;1;1
141;21;372553040;6.0;-4.0;6.07;-4.13;-19.69;8.29;-1;0.2215;1;1
142;22;733117513;6.0;-2.0;5.98;-2.06;-19.1;11.46;1;0.253;0;0
143;23;733117513;6.0;-2.5;5.98;-2.56;-19.6;10.96;1;0.293;0;0
144;24;575387501;6.0;-3.0;6.17;-3.2;-20.57;7.12;1;0.222;0;0
145;25;575387501;6.0;-3.5;6.17;-3.7;-21.07;6.62;-1;0.16;1;1
146;26;16647301;6.0;-3.5;6.01;-3.59;-17.1;10.4;-1;0.326;1;1
147;27;16647301;6.0;-3.0;6.01;-3.09;-16.6;10.9;-1;0.349;1;1
148;28;610624057;6.0;-3.0;5.99;-2.93;-17.22;9.74;1;0.142;0;0
149;29;610624057;6.0;-3.5;5.99;-3.43;-17.72;9.24;1;0.182;0;0
150;30;731673578;6.0;-4.0;5.96;-4.02;-17.79;10.06;-1;0.153;1;1
151;31;731673578;6.0;-4.0;5.96;-4.02;-17.79;10.06;-1;0.426;1;1
152;32;538339265;6.0;-3.5;6.03;-3.39;-17.58;11.57;-1;0.27;1;1
153;33;538339265;6.0;-3.5;6.03;-3.39;-17.58;11.57;-1;0.228;1;1
154;34;638354634;6.0;-3.0;5.96;-2.95;-17.49;13.73;-1;0.317;1;1
155;35;638354634;6.0;-3.0;5.96;-2.95;-17.49;13.73;1;0.102;0;0
156;36;956002509;6.0;-3.5;5.96;-3.52;-17.32;8.57;-1;0.3;1;1
157;37;956002509;6.0;-3.5;5.96;-3.52;-17.32;8.57;-1;0.081;1;1
158;38;728976698;6.0;-3.0;6.02;-2.89;-17.74;9.79;-1;0.137;1;1
159;39;728976698;6.0;-3.0;6.02;-2.89;-17.74;9.79;-1;0.239;1;1
